key;context;value;
Giser;query;place|GLOB_561|Pulau Geser;
Gisser;query;place|GLOB_561|Pulau Geser;
Poulo Gisser;query;place|GLOB_561|Pulau Geser;
Pulau Geser;query;place|GLOB_561|Pulau Geser;
Pulau Gisser;query;place|GLOB_561|Pulau Geser;
Gale Corle;query;place|GLOB_562|Galle (korale);
Galle (korale);query;place|GLOB_562|Galle (korale);
Galle Korala;query;place|GLOB_562|Galle (korale);
Gontong;query;place|GLOB_563|Gontong Island;
Gontong Island;query;place|GLOB_563|Gontong Island;
Gontong, Poulo;query;place|GLOB_563|Gontong Island;
Gontong, Poulou;query;place|GLOB_563|Gontong Island;
Carimon Java;query;place|GLOB_564|Karimunjawa;
Crimon Java;query;place|GLOB_564|Karimunjawa;
Karimon Djawa;query;place|GLOB_564|Karimunjawa;
Karimunjawa;query;place|GLOB_564|Karimunjawa;
Carimon Java;query;place|GLOB_564_GEO_1|Pulau Karimunjawa;
Crimon Java;query;place|GLOB_564_GEO_1|Pulau Karimunjawa;
Karimon Djawa;query;place|GLOB_564_GEO_1|Pulau Karimunjawa;
Karimunjawa;query;place|GLOB_564_GEO_1|Pulau Karimunjawa;
Pulau Karimunjawa;query;place|GLOB_564_GEO_1|Pulau Karimunjawa;
Carimon Java;query;place|GLOB_564_GEO_2|Pulau-pulau Karimunjawa;
Crimon Java;query;place|GLOB_564_GEO_2|Pulau-pulau Karimunjawa;
Karimon Djawa;query;place|GLOB_564_GEO_2|Pulau-pulau Karimunjawa;
Karimunjawa;query;place|GLOB_564_GEO_2|Pulau-pulau Karimunjawa;
Pulau-pulau Karimunjawa;query;place|GLOB_564_GEO_2|Pulau-pulau Karimunjawa;
Colchester;query;place|GLOB_565|Colchester;
Coulchester;query;place|GLOB_565|Colchester;
Cochin Chine;query;place|GLOB_566|Đàng Trong;
Cochin-China;query;place|GLOB_566|Đàng Trong;
Cochinchina;query;place|GLOB_566|Đàng Trong;
Coetchenchina;query;place|GLOB_566|Đàng Trong;
Couchim China;query;place|GLOB_566|Đàng Trong;
Couchin China;query;place|GLOB_566|Đàng Trong;
Coutchenchina;query;place|GLOB_566|Đàng Trong;
Coutchenschijna;query;place|GLOB_566|Đàng Trong;
Quinam;query;place|GLOB_566|Đàng Trong;
Đàng Trong;query;place|GLOB_566|Đàng Trong;
広南;query;place|GLOB_566|Đàng Trong;
Cottaringen;query;place|GLOB_567|Kotawaringin;
Cotuaringa;query;place|GLOB_567|Kotawaringin;
Cotuaringe;query;place|GLOB_567|Kotawaringin;
Cotuaringen;query;place|GLOB_567|Kotawaringin;
Cotuaringin;query;place|GLOB_567|Kotawaringin;
Kota-Waringin;query;place|GLOB_567|Kotawaringin;
Kotawaringin;query;place|GLOB_567|Kotawaringin;
Cotatenga;query;place|GLOB_568|Kotatenga;
Cotta Tenga;query;place|GLOB_568|Kotatenga;
Kota Tengah;query;place|GLOB_568|Kotatenga;
Kotatenga;query;place|GLOB_568|Kotatenga;
Kotatengah;query;place|GLOB_568|Kotatenga;
Cotta Baro;query;place|GLOB_569|Cotta Baroe;
Cotta Baroe;query;place|GLOB_569|Cotta Baroe;
Kotabaru;query;place|GLOB_569|Cotta Baroe;
Esfahan;query;place|GLOB_57|Isfahan;
Isfahan;query;place|GLOB_57|Isfahan;
Ispahan;query;place|GLOB_57|Isfahan;
Sfaen;query;place|GLOB_57|Isfahan;
Spahan;query;place|GLOB_57|Isfahan;
spahan;query;place|GLOB_57|Isfahan;
Djocjocarta;query;place|GLOB_570|Yogyakarta;
Djockjocarta;query;place|GLOB_570|Yogyakarta;
Djokjacarta;query;place|GLOB_570|Yogyakarta;
Djokjakarta;query;place|GLOB_570|Yogyakarta;
Djokjo;query;place|GLOB_570|Yogyakarta;
Djokjocarta;query;place|GLOB_570|Yogyakarta;
Jogjakarta;query;place|GLOB_570|Yogyakarta;
Jogyakarta;query;place|GLOB_570|Yogyakarta;
Yogyakarta;query;place|GLOB_570|Yogyakarta;
Laccadive eilanden;query;place|GLOB_571|Lakshadweep;
Lakshadweep;query;place|GLOB_571|Lakshadweep;
Leckerdivose eylanden;query;place|GLOB_571|Lakshadweep;
Lifao;query;place|GLOB_572|Lifau;
Lifau;query;place|GLOB_572|Lifau;
Liffou;query;place|GLOB_572|Lifau;
Lifoa;query;place|GLOB_572|Lifau;
Liphao;query;place|GLOB_572|Lifau;
Lyffou;query;place|GLOB_572|Lifau;
Madura;query;place|GLOB_573|Madurai (India);
Madurai;query;place|GLOB_573|Madurai (India);
Madurai (India);query;place|GLOB_573|Madurai (India);
Madure;query;place|GLOB_573|Madurai (India);
Madura;query;place|GLOB_573_HUM_1|Madurai (India);
Madurai;query;place|GLOB_573_HUM_1|Madurai (India);
Madurai (India);query;place|GLOB_573_HUM_1|Madurai (India);
Madure;query;place|GLOB_573_HUM_1|Madurai (India);
Madura;query;place|GLOB_573_HUM_2|Madurai (India);
Madurai;query;place|GLOB_573_HUM_2|Madurai (India);
Madurai (India);query;place|GLOB_573_HUM_2|Madurai (India);
Madure;query;place|GLOB_573_HUM_2|Madurai (India);
Macao;query;place|GLOB_574|Macau;
Macau;query;place|GLOB_574|Macau;
Maccau;query;place|GLOB_574|Macau;
Maccauw;query;place|GLOB_574|Macau;
澳門;query;place|GLOB_574|Macau;
Caddoe;query;place|GLOB_575|Kedu;
Cadoe;query;place|GLOB_575|Kedu;
Kaddoe;query;place|GLOB_575|Kedu;
Kedoe;query;place|GLOB_575|Kedu;
Kedu;query;place|GLOB_575|Kedu;
Kets Mandui;query;place|GLOB_576|Mandvi;
Ketsmanduwe;query;place|GLOB_576|Mandvi;
Kitsmanduwie;query;place|GLOB_576|Mandvi;
Mandvi;query;place|GLOB_576|Mandvi;
Kets Mandui;query;place|GLOB_576_HUM_1|Mandvi;
Ketsmanduwe;query;place|GLOB_576_HUM_1|Mandvi;
Kitsmanduwie;query;place|GLOB_576_HUM_1|Mandvi;
Mandvi;query;place|GLOB_576_HUM_1|Mandvi;
Kets Mandui;query;place|GLOB_576_HUM_2|Mandvi;
Ketsmanduwe;query;place|GLOB_576_HUM_2|Mandvi;
Kitsmanduwie;query;place|GLOB_576_HUM_2|Mandvi;
Mandvi;query;place|GLOB_576_HUM_2|Mandvi;
Carge;query;place|GLOB_577|Kharg Island;
Chareek;query;place|GLOB_577|Kharg Island;
Gareek;query;place|GLOB_577|Kharg Island;
Gargo;query;place|GLOB_577|Kharg Island;
Garrak;query;place|GLOB_577|Kharg Island;
I. da Carga;query;place|GLOB_577|Kharg Island;
Kareck;query;place|GLOB_577|Kharg Island;
Kareek;query;place|GLOB_577|Kharg Island;
Karreck;query;place|GLOB_577|Kharg Island;
Karreek;query;place|GLOB_577|Kharg Island;
Kharg;query;place|GLOB_577|Kharg Island;
Kharg Island;query;place|GLOB_577|Kharg Island;
Khark;query;place|GLOB_577|Kharg Island;
Kyaracq;query;place|GLOB_577|Kharg Island;
Corintij;query;place|GLOB_578|Kerinci;
Corintsche;query;place|GLOB_578|Kerinci;
Kerinci;query;place|GLOB_578|Kerinci;
Korintji;query;place|GLOB_578|Kerinci;
Kryntje;query;place|GLOB_578|Kerinci;
Pankranjing;query;place|GLOB_578|Kerinci;
Corintij;query;place|GLOB_578_GEO_1|Kerinci;
Corintsche;query;place|GLOB_578_GEO_1|Kerinci;
Kerinci;query;place|GLOB_578_GEO_1|Kerinci;
Korintji;query;place|GLOB_578_GEO_1|Kerinci;
Kryntje;query;place|GLOB_578_GEO_1|Kerinci;
Pankranjing;query;place|GLOB_578_GEO_1|Kerinci;
Corintij;query;place|GLOB_578_HUM_1|Kerinci;
Corintsche;query;place|GLOB_578_HUM_1|Kerinci;
Kerinci;query;place|GLOB_578_HUM_1|Kerinci;
Korintji;query;place|GLOB_578_HUM_1|Kerinci;
Kryntje;query;place|GLOB_578_HUM_1|Kerinci;
Pankranjing;query;place|GLOB_578_HUM_1|Kerinci;
Jagannathpur;query;place|GLOB_58|Shree Jagannath Temple;
Jangernaatpour;query;place|GLOB_58|Shree Jagannath Temple;
Shree Jagannath Temple;query;place|GLOB_58|Shree Jagannath Temple;
Bagaleen;query;place|GLOB_580|Bagelen;
Bagelen;query;place|GLOB_580|Bagelen;
Bagelèn;query;place|GLOB_580|Bagelen;
Baggaleen;query;place|GLOB_580|Bagelen;
Baggileen;query;place|GLOB_580|Bagelen;
Aijerbangies;query;place|GLOB_581|Air Bangis;
Aijerbangis;query;place|GLOB_581|Air Bangis;
Air Bangis;query;place|GLOB_581|Air Bangis;
Airbangis;query;place|GLOB_581|Air Bangis;
Ajerbangis;query;place|GLOB_581|Air Bangis;
Ayer Bangis;query;place|GLOB_581|Air Bangis;
Ayer Bangus;query;place|GLOB_581|Air Bangis;
Bandar-e Rig;query;place|GLOB_582|Bandar-e Rīg;
Bandar-e Rīg;query;place|GLOB_582|Bandar-e Rīg;
Banderriek;query;place|GLOB_582|Bandar-e Rīg;
Bender Rich;query;place|GLOB_582|Bandar-e Rīg;
Benderik;query;place|GLOB_582|Bandar-e Rīg;
Benderriek;query;place|GLOB_582|Bandar-e Rīg;
Bendherriek;query;place|GLOB_582|Bandar-e Rīg;
Bhenderricq;query;place|GLOB_582|Bandar-e Rīg;
Batoe Baroe;query;place|GLOB_583|Batubara;
Batoebara;query;place|GLOB_583|Batubara;
Battoubara;query;place|GLOB_583|Batubara;
Battubara;query;place|GLOB_583|Batubara;
Batubara;query;place|GLOB_583|Batubara;
Bahrain;query;place|GLOB_586|Bahrain;
Bareen;query;place|GLOB_586|Bahrain;
Berryn;query;place|GLOB_586|Bahrain;
Allwatiernegary;query;place|GLOB_587|Alwa Tirunagari;
Alvatier;query;place|GLOB_587|Alwa Tirunagari;
Alwa Tirunagari;query;place|GLOB_587|Alwa Tirunagari;
Alwar Tirunagarai ;query;place|GLOB_587|Alwa Tirunagari;
Alwar Tirunagari;query;place|GLOB_587|Alwa Tirunagari;
Alwatiernegary;query;place|GLOB_587|Alwa Tirunagari;
Alwatiernegery;query;place|GLOB_587|Alwa Tirunagari;
Alwatirnegari;query;place|GLOB_587|Alwa Tirunagari;
Alwattiernegarij;query;place|GLOB_587|Alwa Tirunagari;
Addenare;query;place|GLOB_588|Pulau Adonara;
Addenarren;query;place|GLOB_588|Pulau Adonara;
Addinare;query;place|GLOB_588|Pulau Adonara;
Adenaar;query;place|GLOB_588|Pulau Adonara;
Adoenare;query;place|GLOB_588|Pulau Adonara;
Adonara;query;place|GLOB_588|Pulau Adonara;
Adonare;query;place|GLOB_588|Pulau Adonara;
Pulau Adonara;query;place|GLOB_588|Pulau Adonara;
Djawana;query;place|GLOB_59|Juwana;
Djoana;query;place|GLOB_59|Juwana;
Iawana;query;place|GLOB_59|Juwana;
Joana;query;place|GLOB_59|Juwana;
Joanna;query;place|GLOB_59|Juwana;
Juwana;query;place|GLOB_59|Juwana;
Amabesi;query;place|GLOB_590|Amabesi;
Amanatun;query;place|GLOB_591|Amanatun;
Amanatung;query;place|GLOB_591|Amanatun;
Amenatte;query;place|GLOB_591|Amanatun;
Amacone;query;place|GLOB_592|Amakono;
Amakona;query;place|GLOB_592|Amakono;
Amakong;query;place|GLOB_592|Amakono;
Amakono;query;place|GLOB_592|Amakono;
Amecone;query;place|GLOB_592|Amakono;
Ammaconij;query;place|GLOB_592|Amakono;
't Cherbon;query;place|GLOB_593|Cirebon;
Cerebon;query;place|GLOB_593|Cirebon;
Ceribon;query;place|GLOB_593|Cirebon;
Cheribon;query;place|GLOB_593|Cirebon;
Chirbon;query;place|GLOB_593|Cirebon;
Chirebon;query;place|GLOB_593|Cirebon;
Chiribon;query;place|GLOB_593|Cirebon;
Cirebon;query;place|GLOB_593|Cirebon;
Sirribon;query;place|GLOB_593|Cirebon;
Tsjeribon;query;place|GLOB_593|Cirebon;
Cassebassaar;query;place|GLOB_594|Cossimbazar;
Cassemb;query;place|GLOB_594|Cossimbazar;
Cassembas;query;place|GLOB_594|Cossimbazar;
Cassembasaar;query;place|GLOB_594|Cossimbazar;
Cassembazaar;query;place|GLOB_594|Cossimbazar;
Cassembazar;query;place|GLOB_594|Cossimbazar;
Cassimabasaar;query;place|GLOB_594|Cossimbazar;
Cassimambasear;query;place|GLOB_594|Cossimbazar;
Cassimbassaar;query;place|GLOB_594|Cossimbazar;
Cassimbazaar;query;place|GLOB_594|Cossimbazar;
Cassombasaar;query;place|GLOB_594|Cossimbazar;
Cessembazaar;query;place|GLOB_594|Cossimbazar;
Cossimbazar;query;place|GLOB_594|Cossimbazar;
Kasimbarar;query;place|GLOB_594|Cossimbazar;
Kasimbasar;query;place|GLOB_594|Cossimbazar;
Kasimbazar;query;place|GLOB_594|Cossimbazar;
Kassembazaar;query;place|GLOB_594|Cossimbazar;
Candapillie;query;place|GLOB_596|Kondapalle;
Condapilli;query;place|GLOB_596|Kondapalle;
Condapillij;query;place|GLOB_596|Kondapalle;
Kondapalle;query;place|GLOB_596|Kondapalle;
Kondapilli;query;place|GLOB_596|Kondapalle;
Candal;query;place|GLOB_597|Kendal;
Kendal;query;place|GLOB_597|Kendal;
Coilan de Sima;query;place|GLOB_598|Tangasseri;
Quilon de Cima;query;place|GLOB_598|Tangasseri;
Tangasseri;query;place|GLOB_598|Tangasseri;
Cattiaar;query;place|GLOB_599|Kaddaiparichchan;
Coetjaar;query;place|GLOB_599|Kaddaiparichchan;
Cotiaar;query;place|GLOB_599|Kaddaiparichchan;
Cotiar;query;place|GLOB_599|Kaddaiparichchan;
Cotjaer;query;place|GLOB_599|Kaddaiparichchan;
Cotjar;query;place|GLOB_599|Kaddaiparichchan;
Cutiar;query;place|GLOB_599|Kaddaiparichchan;
Kaddaiparichchan;query;place|GLOB_599|Kaddaiparichchan;
Koddiyar;query;place|GLOB_599|Kaddaiparichchan;
Koetjaar;query;place|GLOB_599|Kaddaiparichchan;
Kottiar;query;place|GLOB_599|Kaddaiparichchan;
Kottiyar;query;place|GLOB_599|Kaddaiparichchan;
Cattiaar;query;place|GLOB_599_GEO_1|Koddiyar Bay;
Coetjaar;query;place|GLOB_599_GEO_1|Koddiyar Bay;
Cotiaar;query;place|GLOB_599_GEO_1|Koddiyar Bay;
Cotiar;query;place|GLOB_599_GEO_1|Koddiyar Bay;
Cotjaer;query;place|GLOB_599_GEO_1|Koddiyar Bay;
Cotjar;query;place|GLOB_599_GEO_1|Koddiyar Bay;
Cutiar;query;place|GLOB_599_GEO_1|Koddiyar Bay;
Koddiyar;query;place|GLOB_599_GEO_1|Koddiyar Bay;
Koddiyar Bay;query;place|GLOB_599_GEO_1|Koddiyar Bay;
Koetjaar;query;place|GLOB_599_GEO_1|Koddiyar Bay;
Kottiar;query;place|GLOB_599_GEO_1|Koddiyar Bay;
Kottiyar;query;place|GLOB_599_GEO_1|Koddiyar Bay;
Cattiaar;query;place|GLOB_599_HUM_1|Kaddaiparichchan;
Coetjaar;query;place|GLOB_599_HUM_1|Kaddaiparichchan;
Cotiaar;query;place|GLOB_599_HUM_1|Kaddaiparichchan;
Cotiar;query;place|GLOB_599_HUM_1|Kaddaiparichchan;
Cotjaer;query;place|GLOB_599_HUM_1|Kaddaiparichchan;
Cotjar;query;place|GLOB_599_HUM_1|Kaddaiparichchan;
Cutiar;query;place|GLOB_599_HUM_1|Kaddaiparichchan;
Kaddaiparichchan;query;place|GLOB_599_HUM_1|Kaddaiparichchan;
Koddiyar;query;place|GLOB_599_HUM_1|Kaddaiparichchan;
Koetjaar;query;place|GLOB_599_HUM_1|Kaddaiparichchan;
Kottiar;query;place|GLOB_599_HUM_1|Kaddaiparichchan;
Kottiyar;query;place|GLOB_599_HUM_1|Kaddaiparichchan;
Cattiaar;query;place|GLOB_599_HUM_2|Kaddaiparichchan;
Coetjaar;query;place|GLOB_599_HUM_2|Kaddaiparichchan;
Cotiaar;query;place|GLOB_599_HUM_2|Kaddaiparichchan;
Cotiar;query;place|GLOB_599_HUM_2|Kaddaiparichchan;
Cotjaer;query;place|GLOB_599_HUM_2|Kaddaiparichchan;
Cotjar;query;place|GLOB_599_HUM_2|Kaddaiparichchan;
Cutiar;query;place|GLOB_599_HUM_2|Kaddaiparichchan;
Kaddaiparichchan;query;place|GLOB_599_HUM_2|Kaddaiparichchan;
Koddiyar;query;place|GLOB_599_HUM_2|Kaddaiparichchan;
Koetjaar;query;place|GLOB_599_HUM_2|Kaddaiparichchan;
Kottiar;query;place|GLOB_599_HUM_2|Kaddaiparichchan;
Kottiyar;query;place|GLOB_599_HUM_2|Kaddaiparichchan;
Amfoan;query;place|GLOB_6|Amfoan;
Amfuan;query;place|GLOB_6|Amfoan;
Amphioen;query;place|GLOB_6|Amfoan;
Amphoan;query;place|GLOB_6|Amfoan;
Amphoang;query;place|GLOB_6|Amfoan;
Sorbian;query;place|GLOB_6|Amfoan;
Chiraas;query;place|GLOB_600|Shiraz;
Chiras;query;place|GLOB_600|Shiraz;
Shiraz;query;place|GLOB_600|Shiraz;
Siras;query;place|GLOB_600|Shiraz;
Sjiraas;query;place|GLOB_600|Shiraz;
Boelacomba;query;place|GLOB_601|Bulukumba;
Boele Comba;query;place|GLOB_601|Bulukumba;
Boele Cumba;query;place|GLOB_601|Bulukumba;
Boelecomba;query;place|GLOB_601|Bulukumba;
Boelicamba;query;place|GLOB_601|Bulukumba;
Boelocoembo;query;place|GLOB_601|Bulukumba;
Boeloecombo;query;place|GLOB_601|Bulukumba;
Boulocomba;query;place|GLOB_601|Bulukumba;
Boulocombo;query;place|GLOB_601|Bulukumba;
Bulukumba;query;place|GLOB_601|Bulukumba;
Bellimoer;query;place|GLOB_602|Bilimora;
Bilimoera;query;place|GLOB_602|Bilimora;
Bilimora;query;place|GLOB_602|Bilimora;
Cabeyna;query;place|GLOB_603|Pulau Kabaena;
Cabina;query;place|GLOB_603|Pulau Kabaena;
Cambeyna;query;place|GLOB_603|Pulau Kabaena;
Camboina;query;place|GLOB_603|Pulau Kabaena;
Camboino;query;place|GLOB_603|Pulau Kabaena;
Cambona;query;place|GLOB_603|Pulau Kabaena;
Kabaena;query;place|GLOB_603|Pulau Kabaena;
Pulau Kabaena;query;place|GLOB_603|Pulau Kabaena;
Bhavnagar;query;place|GLOB_604|Bhavnagar;
Bouwnager;query;place|GLOB_604|Bhavnagar;
Saruaso;query;place|GLOB_606|Saruaso;
Sirwassa;query;place|GLOB_606|Saruaso;
Souroassa;query;place|GLOB_606|Saruaso;
Suruaso;query;place|GLOB_606|Saruaso;
Soeracarta;query;place|GLOB_607|Surakarta;
Solo;query;place|GLOB_607|Surakarta;
Souracarta;query;place|GLOB_607|Surakarta;
Surakarta;query;place|GLOB_607|Surakarta;
Soerabaija;query;place|GLOB_608|Surabaya;
Soerabaja;query;place|GLOB_608|Surabaya;
Soerabaya;query;place|GLOB_608|Surabaya;
Sourabaija;query;place|GLOB_608|Surabaya;
Sourabaja;query;place|GLOB_608|Surabaya;
Sourabaya;query;place|GLOB_608|Surabaya;
Surabaja;query;place|GLOB_608|Surabaya;
Surabaya;query;place|GLOB_608|Surabaya;
Zourabaya;query;place|GLOB_608|Surabaya;
Nagari Sunua;query;place|GLOB_609|Nagari Sunua;
Soenor;query;place|GLOB_609|Nagari Sunua;
Sunur;query;place|GLOB_609|Nagari Sunua;
Zoenoer;query;place|GLOB_609|Nagari Sunua;
Kalkare;query;place|GLOB_61|Kilakarai;
Kelkare;query;place|GLOB_61|Kilakarai;
Kilakarai;query;place|GLOB_61|Kilakarai;
Kilakkarai;query;place|GLOB_61|Kilakarai;
Kilkare;query;place|GLOB_61|Kilakarai;
Kilpekarre;query;place|GLOB_61|Kilakarai;
Ciampea;query;place|GLOB_610|Ciampea;
Sampia;query;place|GLOB_610|Ciampea;
Sjampia;query;place|GLOB_610|Ciampea;
Siringapatnam;query;place|GLOB_611|Sri Ranganathaswamy Temple;
Sri Ranganathaswamy Temple;query;place|GLOB_611|Sri Ranganathaswamy Temple;
Srirangapatnam;query;place|GLOB_611|Sri Ranganathaswamy Temple;
Tanadatar;query;place|GLOB_612|Tanah Datar;
Tanah Datar;query;place|GLOB_612|Tanah Datar;
Tanahdatar;query;place|GLOB_612|Tanah Datar;
Tannadatat;query;place|GLOB_612|Tanah Datar;
Tandjongpura;query;place|GLOB_613|Tanjungpura;
Tandjungpura;query;place|GLOB_613|Tanjungpura;
Tangjongpoura;query;place|GLOB_613|Tanjungpura;
Tangjung Pura;query;place|GLOB_613|Tanjungpura;
Tangjungpura;query;place|GLOB_613|Tanjungpura;
Tanijomgpoura;query;place|GLOB_613|Tanjungpura;
Tanjon Poura;query;place|GLOB_613|Tanjungpura;
Tanjong Poura;query;place|GLOB_613|Tanjungpura;
Tanjongpoura;query;place|GLOB_613|Tanjungpura;
Tanjonpoera;query;place|GLOB_613|Tanjungpura;
Tanjonpoura;query;place|GLOB_613|Tanjungpura;
Tanjungpura;query;place|GLOB_613|Tanjungpura;
Tagelande;query;place|GLOB_614|Tahulandang;
Tagulanda;query;place|GLOB_614|Tahulandang;
Tagulandang;query;place|GLOB_614|Tahulandang;
Tahulandang;query;place|GLOB_614|Tahulandang;
Pulau Tahulandang;query;place|GLOB_614_GEO_1|Pulau Tahulandang;
Tagelande;query;place|GLOB_614_GEO_1|Pulau Tahulandang;
Tagulanda;query;place|GLOB_614_GEO_1|Pulau Tahulandang;
Tagulandang;query;place|GLOB_614_GEO_1|Pulau Tahulandang;
Tahulandang;query;place|GLOB_614_GEO_1|Pulau Tahulandang;
Tagelande;query;place|GLOB_614_HUM_1|Tagulandang;
Tagulanda;query;place|GLOB_614_HUM_1|Tagulandang;
Tagulandang;query;place|GLOB_614_HUM_1|Tagulandang;
Tahulandang;query;place|GLOB_614_HUM_1|Tagulandang;
Taneta;query;place|GLOB_615|Tanete (Sulawesi);
Tanete (Selayar);query;place|GLOB_615|Tanete (Sulawesi);
Tanete (Sulawesi);query;place|GLOB_615|Tanete (Sulawesi);
Tanette;query;place|GLOB_615|Tanete (Sulawesi);
Tannette;query;place|GLOB_615|Tanete (Sulawesi);
Saccadan;query;place|GLOB_616|Sukadana;
Saccadane;query;place|GLOB_616|Sukadana;
Sucadano;query;place|GLOB_616|Sukadana;
Succadana;query;place|GLOB_616|Sukadana;
Sukadana;query;place|GLOB_616|Sukadana;
Poeloe Run;query;place|GLOB_617|Pulau Run;
Poulo Ron;query;place|GLOB_617|Pulau Run;
Poulo-Rhon;query;place|GLOB_617|Pulau Run;
Pulau Rhun;query;place|GLOB_617|Pulau Run;
Pulau Run;query;place|GLOB_617|Pulau Run;
Pulorin;query;place|GLOB_617|Pulau Run;
Rhun;query;place|GLOB_617|Pulau Run;
Rhun, Poelo;query;place|GLOB_617|Pulau Run;
Ron;query;place|GLOB_617|Pulau Run;
Run;query;place|GLOB_617|Pulau Run;
Run, Pulau;query;place|GLOB_617|Pulau Run;
Sieka;query;place|GLOB_619|Sika;
Sika;query;place|GLOB_619|Sika;
Sikka;query;place|GLOB_619|Sika;
Gnismich;query;place|GLOB_62|Qeshm;
Kishm;query;place|GLOB_62|Qeshm;
Kismis;query;place|GLOB_62|Qeshm;
Kismus;query;place|GLOB_62|Qeshm;
Qeshm;query;place|GLOB_62|Qeshm;
Cerematta;query;place|GLOB_620|Pulau Sermata;
Cerematten;query;place|GLOB_620|Pulau Sermata;
Pulau Sermata;query;place|GLOB_620|Pulau Sermata;
Sarmata;query;place|GLOB_620|Pulau Sermata;
Sermate;query;place|GLOB_620|Pulau Sermata;
Sermatte;query;place|GLOB_620|Pulau Sermata;
Sexumatta;query;place|GLOB_620|Pulau Sermata;
Vadakkudi;query;place|GLOB_621|Vadakkudi;
Waddacoeddi;query;place|GLOB_621|Vadakkudi;
Wade Coedie;query;place|GLOB_621|Vadakkudi;
Vidjagapatam;query;place|GLOB_622|Visakhapatnam;
Visagapatnam;query;place|GLOB_622|Visakhapatnam;
Visakhapatnam;query;place|GLOB_622|Visakhapatnam;
Vishakapatnam;query;place|GLOB_622|Visakhapatnam;
Vishakhapatnam;query;place|GLOB_622|Visakhapatnam;
Visiagapatnam;query;place|GLOB_622|Visakhapatnam;
Vizagapatam;query;place|GLOB_622|Visakhapatnam;
Walallawita;query;place|GLOB_623|Walallawita;
Walallwiti Korale ;query;place|GLOB_623|Walallawita;
Walewittecorle;query;place|GLOB_623|Walallawita;
Wallallawitte Corle;query;place|GLOB_623|Walallawita;
Wallaviti Korala;query;place|GLOB_623|Walallawita;
Wellewatte;query;place|GLOB_623|Walallawita;
Sind;query;place|GLOB_624|Sindh;
Sindh;query;place|GLOB_624|Sindh;
Sindi;query;place|GLOB_624|Sindh;
Zindi;query;place|GLOB_624|Sindh;
Ceranti;query;place|GLOB_625|Sirantih;
Sirantih;query;place|GLOB_625|Sirantih;
Zerantie;query;place|GLOB_625|Sirantih;
Sanaa;query;place|GLOB_626|Sanaa;
Zaana;query;place|GLOB_626|Sanaa;
Woya;query;place|GLOB_627|Woyo;
Woyo;query;place|GLOB_627|Woyo;
Wosi;query;place|GLOB_628|Wosi;
Wossie;query;place|GLOB_628|Wosi;
Wossij;query;place|GLOB_628|Wosi;
Cenrana (Bone);query;place|GLOB_629|Cenrana (Bone);
Chinra;query;place|GLOB_629|Cenrana (Bone);
Chinrana;query;place|GLOB_629|Cenrana (Bone);
Sindrana;query;place|GLOB_629|Cenrana (Bone);
Tinrana Bonij;query;place|GLOB_629|Cenrana (Bone);
Tjenrana;query;place|GLOB_629|Cenrana (Bone);
Tjenrana Boni;query;place|GLOB_629|Cenrana (Bone);
Tjinrana;query;place|GLOB_629|Cenrana (Bone);
Tsinrana;query;place|GLOB_629|Cenrana (Bone);
Tsinrana Bonij;query;place|GLOB_629|Cenrana (Bone);
Tsinrana-Bone;query;place|GLOB_629|Cenrana (Bone);
Hoamoal;query;place|GLOB_63|Semenanjung Hoamoal;
Klein-Ceram;query;place|GLOB_63|Semenanjung Hoamoal;
Semenanjung Hoamoal;query;place|GLOB_63|Semenanjung Hoamoal;
Thimiri;query;place|GLOB_630|Thimiri;
Tiemiriecotte;query;place|GLOB_630|Thimiri;
Timiri Kota;query;place|GLOB_630|Thimiri;
Tedong;query;place|GLOB_631|Tidung;
Thedong;query;place|GLOB_631|Tidung;
Tidung;query;place|GLOB_631|Tidung;
Dawei;query;place|GLOB_633|Dawei;
Tavay;query;place|GLOB_633|Dawei;
Tavoy;query;place|GLOB_633|Dawei;
Tawaay;query;place|GLOB_633|Dawei;
Tawaij;query;place|GLOB_633|Dawei;
Caringin;query;place|GLOB_634|Caringin;
